ulasan,label
Sebenarnya aplikasinya enak. Cuman makan memori banyak banget. Apalagi kalau pakai filter baru. Tapi untung ada fitur hapus cache jadi bisa di antisipasi.,5
"Efeknya bagus² banget intinya bagus deh. Kalian juga harus download klo gak download bakalan nyesel.Apk ini gaada kekurangan apapun menurutku,, karena aku dh berkali kali hps apk ini dn download lagi aku bikin akun baru. Dn foto nya juga gk perlu di ekspor",5
"aku copot pemasangan snapchat, tapi kode verifikasi nya selalu masuk...hampir setiap 3 menit..dan itu ngeganggu bngd...tolong perbaiki dan beri solusi...apalagi tidak bisa di blok..sejauh ini saya sdh menerima lebih dari 15 notif verifikasi",1
"Kadang suka ngelag gtu.. suka juga Ama filter ny, beragam. Tapi tolong la fitur musik di sediakan untuk android😭😭",4
"gatau deh dari waktu itu setiap download snapchat pasti kekgini. udah hampir selesai download eh ngulang lagi ngulang lag padahal memori ga penuhi, udah dicoba berkali-kali juga tetep aja..",1
Assalamualaikum... Kamu Taukan saya beri bintang 5 kenapa berarti saya suka dngn aplikasinya ... Karena mempunyai efek yang sangat menarik apalagi blur.. nya iitu loh.sungguh luar biasa coba ajah klo ngk percya hayuk... Di coba donk.kalian pasti ngk nyesal tau..,5
"Assalmualikum,saya husna download nya lama banget sih kaya gak punya kuota dan gak ada sinyal , padahal aku kuota ku baru beli kemarin dan sinyal nya juga bagus salah apa terus tolong diperbarui secepat mungkin dan mb nya di kurangin jangan banyak banyak nanti gak laku lho saya tutup walaikumsalam wrb .😡😡",1
Assalamu'alaikum WR WB kamera nya sih bagus tapi abis ambil poto ko nga bisa di simpen di galeri saya mohon agar di perbaiki kamera nya jadi lebih bagus lagi agar banyak yang ingin Terima aksih wassalam mualaikum WR WB,4
"Sangat suka..dr apk ini aku udah dapet banyak teman dekat dari berbagai negara terutama NYC, LA, Amrik😍kl bisa filter² nya tambahin lg min....uwuu aku suka banget sumpah gaboong,dah gitu banyak bngt petunjuk² bagi yg masih pemula loh Oh ya jangan pd lupa mampir gays di snap aku. #Lisa chare",5
Apknya bagus banget sih buat kalian yg belum dwonload wajib dwonload tp ada sedikit masalah yaitu masalah di hp ku atau dari sananya y saat udah mau selesai dwongload nya terus ada tulisan snapchat tidak dapat di instal tolong yg tau tolong kasih tau aku ya apk nya udh bagus banget.... Soalnya semoga sukses🙇🙇,4
kok aplikasinya ga keinstal sih padahal udah download tpi tetp ga ad aplikasinsinya gimana sih ini udah download kok ngulang nginstal lagi ngabisin kuota aj ni aplnya tetp aj ga bisa didownload nyesell nguduh aplikasi ini tolong diperbaiki yh....,1
"download y lama . proses instal y juga lama , pas udah instal ,malah ga bisa login ,ada maslah di server ,udah ku ikutin cara di google ,di root,reboot,uninstal apk ,download lagi tetep aja masih masalah server 😤",1
"Ke restart sendiri,trs pas login lagi foto fotonya pada ke apus sialan!!!!! Isi foto fotonya penting banget padahal, bahkan ada foto foto bareng temen dari tahun 2016 eh ilang semua. Sayang bgt kecewa berat asli",1
"Gak sebagus kaya zenly yang dulu.... masih blm nemu apk yg kayak zenly dulu yang akurat banget keberadaannya. Kita bisa tau dia lag jalan kemana dan dimana petanya best banget pokonya, tp kalo snapchat ini gak jelas tempat dan lokasinya trus gak tau dia lg di mana klo dia gak buka snap huh....😬",1
"sekarang snapchat ga sebagus dulu. maksudnya kalo ngirim story ke snapmap terus banyak yg nge add, dan walaupun blm berteman masih bisa chatan karna chatnya nongol di obrolan tapi skrg chatnya gabakal nongol dari tmn yg blm berteman jadinya ga seru lagi 😌😌",4
"Ini apliksinya meyenangkan dan bagus tapi kenapa saat saya masuk ke aplikasinya selalu kembali dan ada tulisan tidak ada koneksi internet, tolong segera di perbaiki agar kembali seperti semula:)",4
"Eh kalian itu kalo komentar. said lorang: ""saya suka aplikasi nya cuma kok gk bisa kesimpen ya padahal saya udah pencet simpan"" nah cara nya itu kalian pencet tanda simpen teru kalian buka di galeri snapcat nya terus kalian pencet titik tiga di bawah terus pencet rol kamera udah deh kesimpen di galeri kalian",5
"Assalamualaikum,hai perkenalkan nama saya tiara,saya mendownload aplikasi snapchat tp ketika saya berfoto itu nggak ada muncul digeleri hp saya knp yah? Klo dari aplikasinya tolong diperbaiki ya.pliss ( krn aplikasi ini bagus ) cuman kesalahan itunya doang . terima kasi.",5
"Assalamualaikum hay salam kenal nama saya silva Aku suka aplikasi ini♥Terima kasih ya snapchat udah banyak membantu saya Terutama saya selalu buat vedio dari efek snapchat,soalnya saat kita buat vedio dia bisa bertahan sendiri😊 Sekali lagi terima kasih ya snapchat♥",5
Halo teman-teman aku cukup kecewa dengan apk ini kan emang filter nya itu bagus banget nah iya tapi pas waktu aku coba foto terus aku mau liat hasil nya eh tiba-tiba dateng ke pengaturan kan kek jadi aneh gitu....,4
Apk ini bagus banget.afeknya bagus bagus.dan daftarnya gampang banget.tinggal klik masuk terus kasih nomor telepon dan kasih nama depan dan nama belakang dan lain lain gampang banget😚☺,5
"tolong perbaiki lagi aplikasinya,suka keluar sendiri dan video yg disimpan,saat mau ekspor malah ga bisa diketuk terus keluar sendiri dari aplikasi",1
"Bagus:) Sayang aku kan memonya penuh trus harus.. 207 mb buat ini:< Tapi bagus kok gak ada kekurangan ada chat,sama filter camera kaya b612 Tapi dia gak ada chat nya kalo gak salah:v Hehe byee Lumayan cepet:)",5
"Pertama sih bagus , trs knp aneh pas mau cari filter tuh lama loading nya , klau yg lain bisa knp aneh bngt kgk bisa kebuka ..",1
"Sebenarnya bagus sih, bisa chat²an sama teman juga. Efek/filternya juga banyak. Tapi efek/filternya suka ilang gitu. Tolong di perbaiki yah...",4
Haduh aplikasi ape ini? Kiok saye tak bise masuk? Bisa si tapi knp si gabisa buat nonton yutub? Sama plestor jugak kagak bisa. Uuuuh sial bat ai ni aplikasi. Juga knp gabisa buat vc dalam 1 hari? Malah kagak ada tombol vc nya. Saye sih suka sma aplikasi ini tpi tolong dong kasih tau agar bs vc 4hari s/d 8hari plese. Oya tolong dong di snapcat ada ef ef nya juga apa em el juga gapaape,1
Bagus banget!! Pertama download aplikasi ini masih bisa buat foto tapi sekarang pengen foto engga bisa dipencet tombol fotonya☹️ itu aja pesan dari aku semoga cepat diperbaiki 🙏🏻,4
Gimana ya pas aku buka itu aplikasinya mau lihat lokasi teman kok nggak bisa tapi tetap bagus sih filter-filter nya kenapa melihat lokasi teman harus pakai aplikasi yang lain lagi harus download jadi full memory ku tapi aku suka sih dengan filter-filter nya bagus 👍🏻,5
"Bisa kah pihak snapchat membantu ku, aku ingin login ke akun ku kembali, email dan sandi ku sudah benar tapi mereka meminta untuk mengirimkan verifikasi untuk keamanan menggunakan nomor telpon dan alam email ku yang lama sedangkan aku sudah tidak mempunyainya lagi jadi tolong bantu kembalikan akun ku, aku sudah banyak mengumpulkan foto di sana 😭😭",5
Bagus si tapi kadang kadang itu kalo di buat vidio itu gak bisa tapi kalo pakai teymer itu bisa tapi waktu udah disimpan itu jadi kayak ada yg kepotong vidio nya badahal sebelum nya itu engak tapi kalo buat foto bagus si tetap berguna juga maaf ya kalo aku kasi bintang cuma 4,4
"Assalamualaikum nama saya Resti saya hanya ingin memberi ulasan tentang aplikasi Snapchat iniSnapchat ini bagi saya adalah aplikasi yang sangat bagus untuk berfoto membuat video dan lain-lain nya selain itu dia juga banyak filter-filter tertentu dan pokoknya filter-filter nya pada bagus deh tapi kenapa saya memberi bintang 4 karena aplikasi ini membutuhkan kuota karena jika kita memakai wi-fi dengan jangka jauh, dan Snapchat ini tidak berfungsi pada filter-filter yg saya favorit kan 🙏👍 Itu -&+",4
Untuk Snapchat saya suka Banget tapi mohon maap nih ko Aku Semalam download Filternya Banyak Terus tiba² hari lebaran pada hilangan Filter saya yg ada Cuman sedikit itu pun Tentang Ramadan!Padahal bnyk udh saya download tau² nya hilang mohon Responnya Ya:),4
"Hai!!! Maaf aku kasi bintang 4, karna tadi aku baru download dan beberapa jam kemudian aplikasi nya ga bisa dibuka, ada tulisan ""aplikasi ini tidak terinstal"" lalu aku hapus dan aku dowloand lagi, kesel banget!!!!!😑",4
Download nya lama bangett...kesel aku nungu nya terus pas udah di download gak bisa wae klo memori penuh ..padahal aku udah nge hapus aplikasi yg aku download dan di hp tinggal ada whatsapp aja tapi tetep gak bisa☹️,3
Aplikasi nya bagus banget saya suka sekali. Semua nya cukup lengkap untuk foto selfi. Dan gampang banget kalo mau nyimpan foto ke galery juga. Pokoknya perfek banget deh😋,5
"Ntah kek mna pun snapcht skrng. makin lemot, suka keluar"" sndri, video dn foto gak tersimpan di rol kamera. baru skli cekrek keluar sndri kan buat kesal aja jdi nya di perbaiki lagi dong biar makin bnyak peminatnya",1
"Hi! Developer saya mau tanya nih,,kenapa setelah di update kok filter nya malah gak bisa di pakai😭sudah saya ketuk berulang kali tetap saja tidak muncul ini gimana dong padahal udah cinta banget sama snapchat dari 2017😭😭😭",4
"buat netijen yg budiman, fitur ubah gender itu program beta, jd yg dpet terbatas , sama kek promo siapa cepat di dapat, kn pas lu instal ada notifnya ""kuota program beta sudah terpenuhi"" CMIIW",5
Assalamualaikum kk tolong perbaiki aplikasi ini karena saya mau download aplikasi ini bisa yah tapi ketika di 59% udah gak bisa lagi ........ padahal aku usah isi pulsa loh kak tetep aja gak bisa .....nyesel deh sampe pulsa saya habis loh kak.....,1
""" aplikasi nya jelek!!!!! Tapi boong hayuuuu bale bale bale baleee"" mumet ya lama lama lihat itu di komen semua aplikasi apapun😑 Tapi keren banget aplikasi nya suka banget lahh aesthetic banget filter nya",5
"Saya gak suka knapa pas saya uda masuk udah saya daftar eh tiba"" pas saya mau simpan foto malah beralih ke peraturan Dan pas saya masuk lagi kok kata nya apk tidak terinstal padahal apk nya sudah saya install Mohon di perbaiki:)",1
Halo nma sya maura . Sya pernah mencoba nya pas sya liat gays efeknya bagus bagus bikin ketagihan tapi syang nya klo udh. Sya simpan langsung ke aplikasi memori . Jadi sya memng suka sama aplikasi ini maksih yg udh buat aplikasi ini . jadi saya beri bintang 5,5
Kenapa sih ini setiap aku buka aplikasi ini selalu gak ada emoji cuman bisa satu kalau kalian gimana? Tolong bagi yang menciptakan aplikasi ini benerin kan kakak aku punya snapchat banyak emoji nya tapi gimana kalau aku cuman satu gimana cara maininnya,3
"setiap buka kamera selalu bermasalah, harus logout kemudian login, mau ngestreak sesuatu selalu kelewatan momen buat foto/vid, udah di setel tapi sama aja, mohon fix bugnya",1
"Saya Udh Pernah Coba Snapchat di hp sya yg satunyy,sya suka bgt dgn ni apk soalny editny ga perlu ini itu tinggal pilih efek,,buat klian yg ga sesuai umur ga bisa pake snapchat jdi buat klian yg komen blg ni apk bnyk aturan itu karna kalian belum melengkapi pedoman komunitas,,Klian Wajib daftar akun dulu baru bisa klian gunakan tanpa gangguan,,,bintang 5 dehh untuk snapchat.Maap klw ad Kta"" slh.",5
Aplikasi nya bagus sih !tapi sayang filternya gak bisa tersimpan terus Dan baru di download filternya gak lama lagi ilang filternya,5
"Udah bagus bagus zenly knpa mlah di ganti ini sih, jdi gk bisa liat teman kita dimn jalan atau gk, baterai nya brapa, dan aktif enggak nya, dan jrak brapa meter dri kita, jauh banget dri zenly, balikin zenly!!!",1
Assalamualaikum warahmatullahi wabarakatuh...hai semua perkenalkan nama saya shinta lestari APK ini bagus banget ada filter yg aku suka trus aku suka foto² klo ada Snapchat trus bisa mencari teman di Aplikasi ini yg blm Download ayo buruan Download seru loh udh sekian dari saya Assalamualaikum warahmatullahi wabarakatuh 🙏🏻🙏🏻🙏🏻,5
Awal2 sukak bgt... Kesini2 malah sering error trus update trus kerjaannya. Mnding klo udh update lancar eh malah suka stuck di layar utama ga gerak2,3
Assalamualaikum (maaf non muslim) saya sangat senang dengan keberadaan snapchat karna fitur2 nya yang wow dan mirip dengan ig dan alhamdulillah saya tidak ada kendala apa pun terkait aplikasi ini sangat bagus wajib download dan gak maksa😆👍,5
"Wow, bagus sih ya... Tapi waktu aku update, aku harus update 3 kali. Jadi aneh kan padahal paket kuota aku aku isi sebulan sepuluh giga gak tau, habis update snapchat ini paket kuota aku gak sampe 1 bulan penuh, sayang banget kan. Tapi gak papa deh yang penting aku suka app nya",5
"Setelah saya habis selfie selfie di snapchat kenapa foto nya tidak muncul di snap.lni sudah berkali kali kejadian, saya kira karena memori saya penuh tapi setelah saya hapus ruang tetap saja foto yg sudah saya simpan saat selfie tidak muncul di snap",5
Aplikasi ini gak seperti instagram tapi aku pernah download ini filter nya sedikit dan gak ada bumerangnya tolong dikasih bumerang dan tolong mb nya dikurangi contohnya ini 48 jadi 39 gitu lho biar kagak memenuhi memoriku lho gusy ingat jika anda ingin mendownload apk itu dilihat mb nya berapa jangan main asal download aja ya gusy ingat☺,1
Aplikasi nya bagus tapi ada yang kurang filter nya masih kaya lamasih😕 jadi tolong di perbarui ya😁🙏 dan juga kok yang di atas foto nya itu kok filter nya kok baru udah di cari- cari masih tetap gak ada jadi pliss tolong di perbarui ya😒,5
"Mending ini apk yg didownkan aja dari pada zenly, mapnya ngga berjalan seperti zenly harus buka apk dulu baru tau lokasi kawan kita ,untuk chat sendiri ada maksimal terhapusnya. Buka apk malah langsung ke kamera. Pokok zenly terbaik lah dari pada ini apk",1
Hai semua👋 Saya Mozza Comell🌈 Saya mau bilang Aplikasi ini sangat bagus😗 Bikin ai yg jelek jadi cantik😂 Saya juga dapat teman💋 Buat kalian yg bilang gk bisa daftar kok bisa yh? Tapi saya biasa saja kok langsung masuk😚,5
"Aplikasinya bagus, tp klw di instal ternyata gk bisa, katanya memori anda tingal sedikit, padahal sdh ku hps ft yg tdk berguna di galeri.",1
Aplikasi nya bagus dan ini itu agak mirip kayak ig dan juga filter filter di Snapchat ni itu bagus bagus banget and untuk developer makasi udh buat apk ini and thanks for watching 💜,5
"Please deh ga tau lagi mau ngetik apa, intinya aku suka banget ama aplikasi ini😭❤bener-bener sebagus itu😭coba ajah ada boomerangnya yang kaya ig mulus gitu,makin seruu banget aplikasinya,PLEASE!! DIPERBARUIN APK INI YANG ADA BOOMERANG NYA YANG KAYA IG😭🙏🙏❤",5
Aku dlu udh punya snpchat pas itu aku hapus karena ram aku jepenuhan jadi sekarang aku lagi butuh apk snapcht buat foto foto karena banyak yg suka sama snapcht tapi masih bagusan instagram dari snpchat karena snapcht tidak ada lagu yg bagus dan foto yang keren bngt tapi gpp lah yang penting aku bisa foto foto,5
"Ini aplikasi nya bagus banget kok, yang bilang aplikasi nya suka ada tulisan ""upss, maaf ada yang salah"" itu maksudnya kata sandi yang anda pakai salah,kata sandi yang di masukkan biasanya kata sandi akun jadi bukan kesalahan aplikasi nya,saya juga bisa masuk karna saya memakai kata sandi akun 😊😊😊",5
Aplikasi nya sungguh burukk sekali tolong perbaiki lagi semua momen telah hilang itu sungguh burukkk tolong cepat perbaiki lagi agar seperti semula ya!!!!!!!!!!!!!!!!!! Saya kasih bintang 3 dulu yaww!!!!!?!!!!!???,3
Bintang 3 dulu deh soalnya snapchat tidak bisa digunakan untuk membuat video selalu ada bacaan snapchat terhenti Tolong developer perbaikan nya.,3
Saya suka apk ini tp kenapa saya kasih bintang 1 itu karna ram memo saya penuh dan saya hatus unduh apk ini saya harus hapus 3 apk sekaligus intuk mengunduh apk ini tolong yh untuk yg buat apk ini tolong agar bisa lebih cepat daftar nya dan tolong ram apk ini di kurang kan soal nya hp saya kentang:v😌,1
Aplikasi nya bagus tapi efek yg kita sering gunakan itu hilang begitu saja dan tidak bisa di kembalikan lagii Ya terpaksa saya apus trus download lagi itu baru balik lagi Kalo boleh tau itu knpa ya?,5
Apk nya sih aku belum coba. Tapi setelah aku melihat komentar ini dan aku mendownload apk nya.tapi ternyata apknya bgauss banget setelah ku bukak.wowwwww!!!!!!!!!!!!!🍉🤭,5
Guys aku kasih bintang satu karna apk nya itu loh jelek banget soalnya aku udah lama pakek ini terus lama kelamaan aku gk bisa liat efek² yg lainnya tolong di perbaiki aku lgi dowload ulang klo masih kek gitu fiks gk mau lgi dowload ini Maaf klo aku udah nyakitin hati orang yg buat ini ok❤💞,1
"Apk snapchat ini sangat bagus ^^ ! Banyak filter"" yang menarik , lucu , bagus juga ^^ ! , aku cuma pakai snapchat aja ga pakai filter ig soalnya filter"" snapchat bagus ^^^ !! ❤",5
"Aku download ini bukan mau cari temen si tapi filternya 🙃, ini juga bisa buat cari temen juga kok tenang aja bagi temennya yg dikit kayak aku, aplikasi ini bisa banyak hal lho : 1) ada filternya 2) bisa cari temen luar negeri maupun dalam negeri 3) bisa tau lokasi temen di mana Itu aja si yg aku tau tentang snap chat, terimakasih",5
"Saya suka sekali dengan camera ini efek nya kebuka semua mendaftarkannya pun tak susah saya senang bisa memiliki apk ini yg tidakbmendownload Apk ini nyesel abis pokonya filtet,Efeknya mantapp bngt. Tapi memamng ada pebaikan ya sedikit. Saya kash bintang 5 karna saya menyukai apk ini. Maju terus snapchat😊",5
